item,itemLabel,country,countryLabel,writing,writingType,lang
http://www.wikidata.org/entity/Q59115584,Flammenburg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Flammenburg (Land van),label,en
http://www.wikidata.org/entity/Q59115584,Flammenburg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Flammenburg (Land van),label,nl
http://www.wikidata.org/entity/Q59115586,Florentia,http://www.wikidata.org/entity/Q7646305,Suriname,Florentia,label,en
http://www.wikidata.org/entity/Q59115586,Florentia,http://www.wikidata.org/entity/Q7646305,Suriname,Florentia (plantage),alias,nl
http://www.wikidata.org/entity/Q59115586,Florentia,http://www.wikidata.org/entity/Q7646305,Suriname,Florenza,alias,nl
http://www.wikidata.org/entity/Q59115586,Florentia,http://www.wikidata.org/entity/Q7646305,Suriname,Florentia,label,nl
http://www.wikidata.org/entity/Q59115587,Florida,http://www.wikidata.org/entity/Q7646305,Suriname,Florida,label,en
http://www.wikidata.org/entity/Q59115587,Florida,http://www.wikidata.org/entity/Q7646305,Suriname,Florida,label,nl
http://www.wikidata.org/entity/Q59115588,Forgue,http://www.wikidata.org/entity/Q7646305,Suriname,Forgue,label,en
http://www.wikidata.org/entity/Q59115588,Forgue,http://www.wikidata.org/entity/Q7646305,Suriname,Forgue,label,nl
http://www.wikidata.org/entity/Q59115592,Frankfort,http://www.wikidata.org/entity/Q7646305,Suriname,Frankfort,label,en
http://www.wikidata.org/entity/Q59115592,Frankfort,http://www.wikidata.org/entity/Q7646305,Suriname,Frankfort,label,nl
http://www.wikidata.org/entity/Q59115593,Frederwouth,http://www.wikidata.org/entity/Q7646305,Suriname,Frederwouth,label,en
http://www.wikidata.org/entity/Q59115593,Frederwouth,http://www.wikidata.org/entity/Q7646305,Suriname,Frederwouth,label,nl
http://www.wikidata.org/entity/Q59115594,Fredrikshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Fredrikshoop,label,en
http://www.wikidata.org/entity/Q59115594,Fredrikshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Frederikshoop,alias,nl
http://www.wikidata.org/entity/Q59115594,Fredrikshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Fredriks-Hoop,alias,nl
http://www.wikidata.org/entity/Q59115594,Fredrikshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Fredrikshoop,label,nl
http://www.wikidata.org/entity/Q59115596,Friderici's gift,http://www.wikidata.org/entity/Q7646305,Suriname,Friderici's gift,label,en
http://www.wikidata.org/entity/Q59115596,Friderici's gift,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericisgift,alias,nl
http://www.wikidata.org/entity/Q59115596,Friderici's gift,http://www.wikidata.org/entity/Q7646305,Suriname,Friderici's gift,label,nl
http://www.wikidata.org/entity/Q59115596,Friderici's gift,http://www.wikidata.org/entity/Q7646305,Suriname,Beersnijdri,label,srn
http://www.wikidata.org/entity/Q59115597,Fridericis-gunst,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericis-gunst,label,en
http://www.wikidata.org/entity/Q59115597,Fridericis-gunst,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericisgunst,alias,nl
http://www.wikidata.org/entity/Q59115597,Fridericis-gunst,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericis-gunst,label,nl
http://www.wikidata.org/entity/Q59115598,Fridericiscamp,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericiscamp,label,en
http://www.wikidata.org/entity/Q59115598,Fridericiscamp,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericiskamp,alias,nl
http://www.wikidata.org/entity/Q59115598,Fridericiscamp,http://www.wikidata.org/entity/Q7646305,Suriname,Fridericiscamp,label,nl
http://www.wikidata.org/entity/Q59115600,Friendship,http://www.wikidata.org/entity/Q7646305,Suriname,Friendship,label,en
http://www.wikidata.org/entity/Q59115600,Friendship,http://www.wikidata.org/entity/Q7646305,Suriname,Friendship,label,nl
http://www.wikidata.org/entity/Q59115601,Gage d'Amour,http://www.wikidata.org/entity/Q7646305,Suriname,Gage d'Amour,label,en
http://www.wikidata.org/entity/Q59115601,Gage d'Amour,http://www.wikidata.org/entity/Q7646305,Suriname,Gage d'Amour,label,nl
http://www.wikidata.org/entity/Q59115602,Gage d'Amour (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Gage d'Amour (Land van),label,en
http://www.wikidata.org/entity/Q59115602,Gage d'Amour (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Gage d'Amour (Land van),label,nl
http://www.wikidata.org/entity/Q59115605,Gales,http://www.wikidata.org/entity/Q7646305,Suriname,Gales,label,en
http://www.wikidata.org/entity/Q59115605,Gales,http://www.wikidata.org/entity/Q7646305,Suriname,Gales,label,nl
http://www.wikidata.org/entity/Q59115606,Garcia's kamp,http://www.wikidata.org/entity/Q7646305,Suriname,Garcia's kamp (Marechalskreek),label,en
http://www.wikidata.org/entity/Q59115606,Garcia's kamp,http://www.wikidata.org/entity/Q7646305,Suriname,Garcia's kamp,label,nl
http://www.wikidata.org/entity/Q59115607,Geertruida-Elizabeth,http://www.wikidata.org/entity/Q7646305,Suriname,Geertruida-Elizabeth,label,en
http://www.wikidata.org/entity/Q59115607,Geertruida-Elizabeth,http://www.wikidata.org/entity/Q7646305,Suriname,Geertruida-Elizabeth,label,nl
http://www.wikidata.org/entity/Q59115608,Gekroonde Paauw,http://www.wikidata.org/entity/Q7646305,Suriname,Gekroonde Paauw,label,en
http://www.wikidata.org/entity/Q59115608,Gekroonde Paauw,http://www.wikidata.org/entity/Q7646305,Suriname,De Gekroonde Paauw,alias,nl
http://www.wikidata.org/entity/Q59115608,Gekroonde Paauw,http://www.wikidata.org/entity/Q7646305,Suriname,Gekroonde Paauw,label,nl
http://www.wikidata.org/entity/Q59115609,Gelderland,http://www.wikidata.org/entity/Q7646305,Suriname,Gelderland,label,en
http://www.wikidata.org/entity/Q59115609,Gelderland,http://www.wikidata.org/entity/Q7646305,Suriname,Gelderland,label,nl
http://www.wikidata.org/entity/Q59115611,Geneve,http://www.wikidata.org/entity/Q7646305,Suriname,Geneve,label,en
http://www.wikidata.org/entity/Q59115611,Geneve,http://www.wikidata.org/entity/Q7646305,Suriname,Geneve,label,nl
http://www.wikidata.org/entity/Q59115612,George Hendrik,http://www.wikidata.org/entity/Q7646305,Suriname,George Hendrik,label,en
http://www.wikidata.org/entity/Q59115612,George Hendrik,http://www.wikidata.org/entity/Q7646305,Suriname,George Hendrik,label,nl
http://www.wikidata.org/entity/Q59115613,Gevaar,http://www.wikidata.org/entity/Q7646305,Suriname,Gevaar,label,en
http://www.wikidata.org/entity/Q59115613,Gevaar,http://www.wikidata.org/entity/Q7646305,Suriname,Gevaar,label,nl
http://www.wikidata.org/entity/Q59115616,Gilgal,http://www.wikidata.org/entity/Q7646305,Suriname,Gilgal,label,en
http://www.wikidata.org/entity/Q59115616,Gilgal,http://www.wikidata.org/entity/Q7646305,Suriname,Gilgal,label,nl
http://www.wikidata.org/entity/Q59115617,Glensander,http://www.wikidata.org/entity/Q7646305,Suriname,Glensander,label,en
http://www.wikidata.org/entity/Q59115617,Glensander,http://www.wikidata.org/entity/Q7646305,Suriname,Glensander,label,nl
http://www.wikidata.org/entity/Q59115618,Gloria,http://www.wikidata.org/entity/Q7646305,Suriname,Gloria (Suriname river),label,en
http://www.wikidata.org/entity/Q59115618,Gloria,http://www.wikidata.org/entity/Q7646305,Suriname,Gloria,label,nl
http://www.wikidata.org/entity/Q59115620,Gloucester,http://www.wikidata.org/entity/Q7646305,Suriname,Gloucester,label,en
http://www.wikidata.org/entity/Q59115620,Gloucester,http://www.wikidata.org/entity/Q7646305,Suriname,Glocester,alias,nl
http://www.wikidata.org/entity/Q59115620,Gloucester,http://www.wikidata.org/entity/Q7646305,Suriname,Gloucester,label,nl
http://www.wikidata.org/entity/Q59115621,Goed Accoord,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Accoord,label,en
http://www.wikidata.org/entity/Q59115621,Goed Accoord,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Accoord,label,nl
http://www.wikidata.org/entity/Q59115622,Goed Accoord (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Goed Accoord (Land van),label,en
http://www.wikidata.org/entity/Q59115622,Goed Accoord (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Goed Accoord (Land van),label,nl
http://www.wikidata.org/entity/Q59115623,Goed Succes,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Succes,label,en
http://www.wikidata.org/entity/Q59115623,Goed Succes,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Succes,label,nl
http://www.wikidata.org/entity/Q59115624,Goed Verwagt,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Verwagt,label,en
http://www.wikidata.org/entity/Q59115624,Goed Verwagt,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Verwagt,label,nl
http://www.wikidata.org/entity/Q59115626,Goede Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Hoop,label,en
http://www.wikidata.org/entity/Q59115626,Goede Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Hoop,label,nl
http://www.wikidata.org/entity/Q59115627,Goede Moed,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Moed,label,en
http://www.wikidata.org/entity/Q59115627,Goede Moed,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Moed,label,nl
http://www.wikidata.org/entity/Q59115628,Goede Uitzicht,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Uitzicht,label,en
http://www.wikidata.org/entity/Q59115628,Goede Uitzicht,http://www.wikidata.org/entity/Q7646305,Suriname,Goed Uitzigt,alias,nl
http://www.wikidata.org/entity/Q59115628,Goede Uitzicht,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Uitzicht,label,nl
http://www.wikidata.org/entity/Q59115629,Goede verwachting,http://www.wikidata.org/entity/Q7646305,Suriname,Goede verwachting,label,en
http://www.wikidata.org/entity/Q59115629,Goede verwachting,http://www.wikidata.org/entity/Q7646305,Suriname,Goede verwachting,label,nl
http://www.wikidata.org/entity/Q59115630,Goede Verwachting,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Verwachting (Motkreek),label,en
http://www.wikidata.org/entity/Q59115630,Goede Verwachting,http://www.wikidata.org/entity/Q7646305,Suriname,De Goede Verwachting,alias,nl
http://www.wikidata.org/entity/Q59115630,Goede Verwachting,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Verwachting,label,nl
http://www.wikidata.org/entity/Q59115631,Goede Vrede,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Vrede,label,en
http://www.wikidata.org/entity/Q59115631,Goede Vrede,http://www.wikidata.org/entity/Q7646305,Suriname,De Goede Vrede,alias,nl
http://www.wikidata.org/entity/Q59115631,Goede Vrede,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Vreede,alias,nl
http://www.wikidata.org/entity/Q59115631,Goede Vrede,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Vrede,label,nl
http://www.wikidata.org/entity/Q59115632,Goede Vrede en co,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Vrede en co,label,en
http://www.wikidata.org/entity/Q59115632,Goede Vrede en co,http://www.wikidata.org/entity/Q7646305,Suriname,De goede Vrede Cie,alias,nl
http://www.wikidata.org/entity/Q59115632,Goede Vrede en co,http://www.wikidata.org/entity/Q7646305,Suriname,Goede Vrede en co,label,nl
http://www.wikidata.org/entity/Q59115633,Good Intent,http://www.wikidata.org/entity/Q7646305,Suriname,Good Intent,label,en
http://www.wikidata.org/entity/Q59115633,Good Intent,http://www.wikidata.org/entity/Q7646305,Suriname,Good Intent,label,nl
http://www.wikidata.org/entity/Q59115634,Goosen,http://www.wikidata.org/entity/Q7646305,Suriname,Goosen,label,en
http://www.wikidata.org/entity/Q59115634,Goosen,http://www.wikidata.org/entity/Q7646305,Suriname,plantation at Surinam river,label,mul
http://www.wikidata.org/entity/Q59115634,Goosen,http://www.wikidata.org/entity/Q7646305,Suriname,Gooseen,alias,nl
http://www.wikidata.org/entity/Q59115634,Goosen,http://www.wikidata.org/entity/Q7646305,Suriname,Goosen,label,nl
http://www.wikidata.org/entity/Q59115638,Goozen,http://www.wikidata.org/entity/Q7646305,Suriname,Goozen,label,en
http://www.wikidata.org/entity/Q59115638,Goozen,http://www.wikidata.org/entity/Q7646305,Suriname,Plantation at Matapica Kreek,label,mul
http://www.wikidata.org/entity/Q59115638,Goozen,http://www.wikidata.org/entity/Q7646305,Suriname,Goosen,alias,nl
http://www.wikidata.org/entity/Q59115638,Goozen,http://www.wikidata.org/entity/Q7646305,Suriname,Goozen,label,nl
http://www.wikidata.org/entity/Q59115639,Gorcum,http://www.wikidata.org/entity/Q7646305,Suriname,Gorcum,label,en
http://www.wikidata.org/entity/Q59115639,Gorcum,http://www.wikidata.org/entity/Q7646305,Suriname,Gorcum,label,nl
http://www.wikidata.org/entity/Q59115640,Goudmijn (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Goudmijn (Land van),label,en
http://www.wikidata.org/entity/Q59115640,Goudmijn (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Goudmijn (Land van),label,nl
http://www.wikidata.org/entity/Q59115641,Grand Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Grand Plaisir,label,en
http://www.wikidata.org/entity/Q59115641,Grand Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Grand Plaisir,label,nl
http://www.wikidata.org/entity/Q59115642,Gratia's Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Gratia's Hoop,label,en
http://www.wikidata.org/entity/Q59115642,Gratia's Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Gratia's Hoop,label,nl
http://www.wikidata.org/entity/Q59115643,Greenfield,http://www.wikidata.org/entity/Q7646305,Suriname,Greenfield,label,en
http://www.wikidata.org/entity/Q59115643,Greenfield,http://www.wikidata.org/entity/Q7646305,Suriname,グリーンフィールド,label,ja
http://www.wikidata.org/entity/Q59115643,Greenfield,http://www.wikidata.org/entity/Q7646305,Suriname,Greenfield,label,nl
http://www.wikidata.org/entity/Q59115644,Groenendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Groenendaal,label,en
http://www.wikidata.org/entity/Q59115644,Groenendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Groenendal,alias,nl
http://www.wikidata.org/entity/Q59115644,Groenendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Groenendaal,label,nl
http://www.wikidata.org/entity/Q59115645,Groenevelt,http://www.wikidata.org/entity/Q7646305,Suriname,Groenevelt,label,en
http://www.wikidata.org/entity/Q59115645,Groenevelt,http://www.wikidata.org/entity/Q7646305,Suriname,Groenevelt,label,nl
http://www.wikidata.org/entity/Q59115646,Grond Combé,http://www.wikidata.org/entity/Q7646305,Suriname,Grond Combé,label,en
http://www.wikidata.org/entity/Q59115646,Grond Combé,http://www.wikidata.org/entity/Q7646305,Suriname,Grond Combé,label,nl
http://www.wikidata.org/entity/Q59115649,Groningen,http://www.wikidata.org/entity/Q7646305,Suriname,Groningen,label,en
http://www.wikidata.org/entity/Q59115649,Groningen,http://www.wikidata.org/entity/Q7646305,Suriname,Groningen,label,nl
http://www.wikidata.org/entity/Q59115651,Groningerland,http://www.wikidata.org/entity/Q7646305,Suriname,Groningerland,label,en
http://www.wikidata.org/entity/Q59115651,Groningerland,http://www.wikidata.org/entity/Q7646305,Suriname,Groningerland,label,nl
http://www.wikidata.org/entity/Q59115652,Groot Chatillon,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Chatillon,label,en
http://www.wikidata.org/entity/Q59115652,Groot Chatillon,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Chatillon,label,en
http://www.wikidata.org/entity/Q59115652,Groot Chatillon,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Chatillon,label,nl
http://www.wikidata.org/entity/Q59115652,Groot Chatillon,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Chatillon,label,nl
http://www.wikidata.org/entity/Q59115653,Groot Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Cuylenburg,label,en
http://www.wikidata.org/entity/Q59115653,Groot Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Cuilenburg,alias,nl
http://www.wikidata.org/entity/Q59115653,Groot Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Cuylenburg,alias,nl
http://www.wikidata.org/entity/Q59115653,Groot Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Cuijlenburg,alias,nl
http://www.wikidata.org/entity/Q59115653,Groot Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Cuylenburg,label,nl
http://www.wikidata.org/entity/Q59115653,Groot Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Vandra,label,srn
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Groot-Marseille,label,en
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Groot-Marseille,label,en
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Marseille,alias,nl
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Groot Marseille,alias,nl
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Marseille,alias,nl
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Marseille,alias,nl
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Groot-Marseille,label,nl
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Groot-Marseille,label,nl
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Jakubi,label,srn
http://www.wikidata.org/entity/Q59115654,Groot-Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Jakubi,label,srn
http://www.wikidata.org/entity/Q59115655,Groot-Serva,http://www.wikidata.org/entity/Q7646305,Suriname,Groot-Serva,label,en
http://www.wikidata.org/entity/Q59115655,Groot-Serva,http://www.wikidata.org/entity/Q7646305,Suriname,Groot-Serva,label,nl
http://www.wikidata.org/entity/Q59115656,Gruttie,http://www.wikidata.org/entity/Q7646305,Suriname,Gruttie,label,en
http://www.wikidata.org/entity/Q59115656,Gruttie,http://www.wikidata.org/entity/Q7646305,Suriname,Gruttie,label,nl
http://www.wikidata.org/entity/Q59115658,Guerahr,http://www.wikidata.org/entity/Q7646305,Suriname,Guerahr,label,en
http://www.wikidata.org/entity/Q59115658,Guerahr,http://www.wikidata.org/entity/Q7646305,Suriname,Guejahr,alias,nl
http://www.wikidata.org/entity/Q59115658,Guerahr,http://www.wikidata.org/entity/Q7646305,Suriname,Guerahr,label,nl
http://www.wikidata.org/entity/Q59115659,Guerahr (bij),http://www.wikidata.org/entity/Q7646305,Suriname,Guerahr (bij),label,en
